stocks,weights
600120.SH,4.979430081335093e-07
600121.SH,1.2491188708816295e-05
600123.SH,0.0008322642143696171
600125.SH,3.3868908780734347e-07
600126.SH,0.0007636679285796282
600127.SH,3.7880939285481793e-07
600128.SH,1.0609526351163929e-07
600129.SH,0.0009659417020755595
600130.SH,4.956366779796536e-07
600131.SH,1.2786100619385162e-06
600132.SH,7.701569411579565e-08
600133.SH,0.00020781056584775144
600135.SH,0.0014250947998184875
600137.SH,0.00029378479179360047
600138.SH,7.720291469404861e-07
600141.SH,0.00013853812503413559
600143.SH,0.000474284445432392
600148.SH,2.5127704469851973e-07
600149.SH,0.00036060967586262294
600150.SH,1.3218342194593215e-07
600151.SH,0.0006159991415565634
600152.SH,4.9560653030781705e-05
600153.SH,3.7140716281998315e-07
600156.SH,0.0007246643048532805
600157.SH,2.617992801065354e-06
600158.SH,0.00021347200376447227
600160.SH,0.00025750816250550763
600161.SH,7.411480758406699e-06
600162.SH,5.8611362574091856e-05
600163.SH,0.00017383013367046812
600166.SH,5.8596483383923847e-08
600167.SH,1.9628425546454014e-07
600168.SH,0.00023340896539455507
600169.SH,2.945569144083501e-07
600170.SH,5.5925911184534785e-08
600171.SH,5.445163808054572e-08
600172.SH,0.00011592950390954105
600176.SH,2.5076536226541716e-07
600177.SH,0.0020322245859842256
600179.SH,0.0012092655019694722
600180.SH,0.00030347516530990047
600182.SH,4.502019170909574e-06
600183.SH,1.4378957577182772e-06
600184.SH,0.00024132016778419355
600185.SH,0.0003056740837582115
600186.SH,4.171830400836096e-05
600187.SH,0.0012879128856604985
600188.SH,0.0008166640866296694
600189.SH,0.00038183498138778094
600191.SH,7.946762487512574e-05
600192.SH,4.68817410959605e-08
600193.SH,0.00027482091535860673
600195.SH,1.0213009538203775e-06
600196.SH,0.0001893931799561777
600197.SH,1.0810470021889343e-05
600198.SH,0.0003073301378037528
600200.SH,0.00021374077870596285
600201.SH,2.105047757039219e-07
600202.SH,0.00031346791679492817
600203.SH,5.180591889004977e-07
600206.SH,4.6291908451310416e-07
600207.SH,0.0002702023948989758
600208.SH,0.0014821861137839115
600210.SH,0.00043866219873597015
600211.SH,0.00013835084940350454
600212.SH,0.0005895887927541253
600215.SH,0.00045468624409137747
600216.SH,3.1763759156456486e-08
600217.SH,0.00022590779767709527
600218.SH,1.6700580340508462e-07
600219.SH,0.0007436812920088393
600221.SH,7.626347961318003e-07
600222.SH,3.5115172770180464e-05
600223.SH,0.0005559272169407206
600225.SH,0.0007551546089273505
600226.SH,6.486065232498363e-05
600227.SH,7.156545657534565e-08
600228.SH,0.0001739563965497454
600229.SH,0.0010840800158991068
600230.SH,0.0004770584700906045
600231.SH,0.00042497454921267577
600232.SH,1.6909775673641054e-06
600233.SH,1.569645859387122e-07
600235.SH,3.714962841060369e-07
600236.SH,5.82030209693009e-07
600237.SH,3.674888374814764e-07
600238.SH,2.1117960140313842e-07
600239.SH,8.367080350859598e-08
600243.SH,5.208884837092029e-07
600246.SH,0.001388607617787793
600248.SH,3.3339974832250716e-05
600249.SH,0.00018829058205714361
600250.SH,1.6292687488286822e-07
600251.SH,0.00017726940554644931
600252.SH,7.865662814742896e-08
600255.SH,2.84507588489282e-07
600256.SH,0.0006230889159132747
600257.SH,0.0003420414724953811
600258.SH,1.1595867519621301e-05
600259.SH,5.0236770650677894e-05
600261.SH,0.000585880375142549
600262.SH,0.0002940990364680156
600266.SH,9.433794391488566e-07
600267.SH,2.1122973085753637e-06
600268.SH,5.483019333475656e-07
600269.SH,2.366786329629948e-05
600271.SH,6.932221051370082e-08
600272.SH,1.6688377959476752e-07
600273.SH,4.0851905634900566e-07
600278.SH,4.903851316310031e-07
600279.SH,2.6791443846447504e-07
600280.SH,6.278508809606457e-05
600281.SH,4.45394389917827e-05
600282.SH,1.041813089995575e-06
600283.SH,0.00017540283551919779
600284.SH,1.6321360385679057e-07
600285.SH,3.4581881176117757e-07
600288.SH,0.0007003461747684104
600292.SH,0.0006340513261170481
600293.SH,0.00033626173054059365
600295.SH,0.00013513024246373725
600298.SH,5.834998722706638e-08
600299.SH,1.2982056678782402e-06
600300.SH,3.606584356995959e-07
600301.SH,6.930262332203094e-07
600302.SH,0.000718938752734483
600305.SH,1.6770134383912246e-06
600307.SH,6.313144183364322e-08
600308.SH,0.0003616539544626305
600309.SH,2.2214414546288138e-07
600310.SH,1.5776446581396073e-07
600312.SH,3.9987620216029465e-08
600313.SH,7.346714986519574e-07
600315.SH,1.3417208057170712e-06
600318.SH,4.831303033746821e-07
600319.SH,0.00043128700785808146
600320.SH,4.302105345926349e-08
600322.SH,0.000622962700681252
600323.SH,1.761179241452483e-06
600325.SH,1.9027417179727533e-07
600326.SH,1.792471241923089e-07
600327.SH,3.273461002389883e-06
600328.SH,1.1279683517457598e-05
600329.SH,0.00029844834852732553
600330.SH,0.00010298978178620131
600331.SH,0.00017354533151228284
600332.SH,9.188931446141113e-07
600333.SH,2.4764381925016783e-06
600335.SH,3.587642625045936e-07
600336.SH,0.00010427451773001241
600337.SH,0.00023543433802166596
600338.SH,2.1620339014161706e-07
600339.SH,0.00038441879594074607
600340.SH,2.6655911703693326e-08
600345.SH,0.0006134854990806742
600346.SH,2.5861461229758233e-07
600348.SH,0.0008247705233427933
600350.SH,0.00018285854978755228
600351.SH,7.120082857669442e-05
600352.SH,9.415007774919468e-08
600353.SH,0.00027360465956525944
600354.SH,9.845974195820102e-07
600355.SH,6.614445400191183e-05
600356.SH,8.214811960920962e-07
600358.SH,6.412074767883424e-06
600361.SH,4.882870452301817e-08
600362.SH,0.0005784325953622282
600363.SH,0.0005344525335353581
600366.SH,9.312446285973636e-05
600367.SH,0.00030639149882781026
600368.SH,1.100950262983735e-06
600370.SH,0.00042986760423257094
600372.SH,0.0003290285155859772
600373.SH,0.0005862146577664492
600376.SH,0.00014986776130751373
600377.SH,-1.0583393816797441e-09
600378.SH,0.0001877765968462371
600379.SH,0.000531604627677643
600380.SH,0.0008407876860019076
600381.SH,0.0003007335353184995
600382.SH,0.0002897012931028415
600383.SH,5.074504130519902e-06
600386.SH,1.1695957994967722e-07
600388.SH,5.0830989256004915e-08
600389.SH,2.252593457429939e-06
600390.SH,0.0006374997375952923
600391.SH,2.2007641067557405e-07
600392.SH,0.0003136241237504026
600395.SH,1.727662622527911e-05
600397.SH,6.434472604962435e-07
600398.SH,0.00018787339783062816
600399.SH,1.313137368935637e-06
600400.SH,0.0008045186791805746
600403.SH,8.999708142229533e-07
600405.SH,5.157386564003382e-07
600406.SH,4.577720614530334e-08
600408.SH,0.0003204904553688716
600409.SH,1.299655602931742e-07
600410.SH,0.000941409105706137
600415.SH,0.00036983854286445303
600416.SH,9.008067845155134e-07
600418.SH,3.309741168295319e-08
600419.SH,0.00015617251987333627
600420.SH,2.0951903128740845e-06
600421.SH,1.1579708554787435e-07
600422.SH,3.295929827531231e-07
600423.SH,0.0005220672298405303
600425.SH,1.5770187189255822e-07
600426.SH,4.6576121292605945e-08
600428.SH,0.0004437885399617707
600429.SH,1.8141162876022235e-07
600433.SH,2.1843619327065455e-06
600435.SH,0.00010068393941871789
600436.SH,0.0006928481805624732
600438.SH,0.00018944094956032008
600439.SH,0.00018449183626120463
600444.SH,0.00016838961070694106
600446.SH,0.0002255116564489833
600448.SH,0.00022896116509022507
600449.SH,1.798545550615932e-07
600452.SH,0.0004951187730781214
600456.SH,0.00047521368977793545
600458.SH,0.00020875065380086483
600459.SH,2.9335712321759564e-07
600460.SH,1.3535943564357876e-08
600461.SH,1.0828251171852683e-07
600463.SH,0.00047932550189372245
600467.SH,2.0119740842369133e-07
600468.SH,4.122777303414293e-05
600469.SH,1.821274115402511e-07
600470.SH,3.9030655727184285e-07
600475.SH,3.141243796659723e-05
600476.SH,4.778465935973599e-08
600477.SH,0.00013700530283997764
600478.SH,5.891934565586535e-05
600479.SH,8.174056505422853e-07
600480.SH,0.00016983392258782752
600481.SH,0.0004288350335737682
600482.SH,8.913717596783415e-08
600483.SH,4.254514662234881e-07
600486.SH,0.00011345394007174294
600487.SH,6.323253039604355e-07
600488.SH,0.0009869615038536146
600489.SH,7.60723284582733e-06
600491.SH,0.00034605456194972454
600493.SH,6.192764463052409e-07
600496.SH,0.0012143190517685163
600497.SH,1.7453393879185703e-06
600498.SH,1.370555853318459e-07
600499.SH,2.0819025419295898e-07
600500.SH,1.555938514444776e-07
600501.SH,2.707255157370977e-07
600502.SH,1.0987764912460134e-06
600503.SH,1.990612996036911e-06
600505.SH,0.0008442728119629097
600506.SH,0.00032728382648832764
600507.SH,5.4485079419781505e-08
600508.SH,0.0007012673009860216
600509.SH,0.0007265035964354428
600510.SH,1.301896427665865e-06
600511.SH,1.0933304078395514e-06
600512.SH,1.272338067277008e-06
600513.SH,7.005890123382436e-06
600515.SH,0.00017415936336287628
600516.SH,1.0831269975805308e-06
600517.SH,0.00045181369269977674
600519.SH,0.0006407996849562705
600520.SH,0.00012143691173683347
600521.SH,0.000427025889518321
600522.SH,3.953581539031386e-07
600523.SH,0.00016438786893348232
600525.SH,0.0002422140390812646
600526.SH,1.1677206526438209e-06
600527.SH,2.097871977160565e-06
600528.SH,4.945234255414856e-06
600531.SH,0.00020872593725391642
600533.SH,3.31786158444878e-07
600535.SH,0.00025559428423668507
600536.SH,2.9070485841558137e-06
600537.SH,1.2524668923045692e-06
600538.SH,0.0003206960939512217
600539.SH,0.0005116709818971152
600540.SH,0.0012031236523383985
600545.SH,0.00020122364515662845
600546.SH,0.000673580476787193
600547.SH,9.873459752867015e-07
600548.SH,0.0006762662523004395
600549.SH,0.000451139396979869
600550.SH,3.526119404493771e-08
600551.SH,0.00044600254323444915
600552.SH,0.0002386701009550085
600556.SH,0.0008709895391320479
600558.SH,0.001285092206976511
600561.SH,1.238424571756977e-06
600562.SH,1.1399757342147402e-07
600563.SH,1.1050044052183808e-06
600566.SH,0.00028819666319454307
600567.SH,3.485449824694513e-08
600569.SH,0.0003839421050097463
600570.SH,2.8552190491799345e-07
600571.SH,1.9545364432646498e-07
600572.SH,0.0007555914528702992
600575.SH,0.0010924890221360893
600576.SH,1.8230534986652235e-05
600577.SH,0.00012481844537563327
600578.SH,1.794356393720337e-07
600579.SH,2.975119405309988e-07
600580.SH,0.0006601980952658477
600581.SH,9.523967502834904e-07
600582.SH,0.0012732358319530062
600583.SH,0.000616125223053854
600584.SH,0.00015853975817245922
600585.SH,0.0006409748076276182
600586.SH,1.82487350169613e-05
600587.SH,1.4554256667300543e-07
600588.SH,0.0008417433800132457
600590.SH,0.0002899793286764027
600592.SH,0.0007270455010324296
600593.SH,6.855130986278164e-08
600594.SH,0.0006321273217330374
600595.SH,1.3932024818301606e-07
600596.SH,1.721815241479963e-06
600597.SH,3.269880551110689e-06
600598.SH,1.1789243069342427e-06
600600.SH,0.0002465464336813778
600602.SH,6.618876472102642e-05
600603.SH,6.097036149864866e-07
600604.SH,2.7931070911972802e-08
600605.SH,5.76996869963783e-06
600606.SH,1.199870432131159e-05
600609.SH,0.0001738416112325801
600610.SH,0.0002883420263359322
600611.SH,9.183480520815086e-08
600612.SH,0.0010435170730786196
600613.SH,5.4860086835298324e-05
600615.SH,0.00047111047441750464
600616.SH,0.00010080269922126441
600617.SH,1.2155380731864673e-06
600618.SH,7.937712861632459e-07
600619.SH,0.0004744814016007039
600620.SH,4.417963945743438e-07
600621.SH,0.0002619331354727213
600622.SH,1.192900002940601e-06
600623.SH,4.195602841157325e-06
600624.SH,5.013805269473164e-05
600626.SH,0.0001419636227031668
600628.SH,5.56833411552026e-07
600629.SH,0.00011059908030135833
600630.SH,4.92825601037315e-06
600633.SH,4.878703964836683e-07
600635.SH,9.006536613478114e-08
600636.SH,0.00017015821142307724
600637.SH,7.056606404574528e-05
600638.SH,1.3163227556163154e-07
600639.SH,1.6696564691776743e-07
600640.SH,0.0006181693002878191
600641.SH,0.00038145965081687447
600642.SH,0.0016849489323022544
600643.SH,2.6470978552051343e-05
600644.SH,0.00014907847269268819
600645.SH,7.506716799953226e-08
600648.SH,1.7810056446176654e-07
600649.SH,8.344061482916222e-08
600650.SH,0.0006842797047945106
600651.SH,1.255725939866295e-05
600653.SH,1.0800302685581506e-07
600655.SH,8.500129171736241e-07
600657.SH,0.0003780129623497292
600658.SH,0.000346992667415195
600660.SH,4.5797293700104264e-08
600661.SH,6.588441359136859e-05
600662.SH,2.2287257428894965e-07
600663.SH,0.0006551339966260775
600664.SH,2.656099439516325e-06
600665.SH,8.4481654110972e-05
600667.SH,7.512061577021069e-06
600668.SH,3.1525223376518454e-07
600673.SH,4.43971091024796e-07
600674.SH,1.0223097988154684e-06
600675.SH,9.67300401764932e-08
600676.SH,3.872659933258926e-08
600678.SH,1.048870047009264e-06
600679.SH,7.324335343813654e-07
600681.SH,6.823303297222653e-05
600682.SH,2.1730652520988576e-07
600683.SH,4.195200921853301e-08
600684.SH,1.0609016567294239e-07
600685.SH,0.0002646875593925221
600686.SH,1.7734547751307296e-07
600688.SH,3.281970491079802e-07
600689.SH,2.5011279713842577e-07
600690.SH,0.0011555158672904918
600691.SH,1.7624913815336043e-07
600692.SH,3.559734763278873e-08
600693.SH,4.80571059906977e-08
600694.SH,4.1232392408684684e-07
600696.SH,0.00020890868684521856
600697.SH,6.080628930900802e-07
600698.SH,8.894739739620195e-05
600699.SH,1.1119151213881448e-07
600702.SH,0.0006997367903052732
600703.SH,8.129831876989223e-05
600704.SH,3.7657693647849416e-07
600705.SH,7.533717181362301e-07
600706.SH,2.2515081510372667e-05
600707.SH,0.00015734032722435756
600708.SH,4.110628856258709e-07
600710.SH,1.6414138495228578e-06
600711.SH,0.0007474631942777243
600712.SH,5.4033159521276066e-08
600713.SH,0.00035110484953030795
600714.SH,0.0001522373283474655
600715.SH,3.9333081579926546e-07
600716.SH,2.2944073366949207e-07
600717.SH,9.819153491396958e-07
600718.SH,0.0008766816423656709
600719.SH,0.0004525777220446002
600720.SH,3.7956509092477665e-06
600721.SH,3.2791859413415576e-06
600722.SH,2.1532028518831756e-05
600724.SH,6.009875208844614e-08
600725.SH,0.00027270672157585343
600727.SH,3.8805591594647536e-07
600728.SH,1.6083461586509633e-07
600729.SH,7.204222325581057e-05
600730.SH,1.2472705729176002e-07
600731.SH,0.00031762133629601765
600732.SH,5.3569539274320386e-08
600733.SH,3.061700738041634e-08
600735.SH,5.2283947966064534e-05
600736.SH,1.9771874937434061e-07
600737.SH,1.417154281930451e-06
600738.SH,1.5679632358188399e-06
600739.SH,0.00044031680133515264
600740.SH,4.469815349475656e-06
600741.SH,0.0002908866662669686
600742.SH,2.4842761021385437e-06
600743.SH,1.1542938192407668e-07
600744.SH,1.0013237883475614e-05
600745.SH,1.0257144666768512e-07
600746.SH,0.00010352625007024195
600748.SH,0.00024275948485594386
600749.SH,1.6945909031834422e-07
600750.SH,0.0002449306211179366
600751.SH,0.0006269671356892681
600753.SH,0.0011309814272980334
600754.SH,0.0007469674563621826
600755.SH,5.086060060348965e-07
600757.SH,4.334317644990767e-07
600758.SH,2.440838669401046e-06
600760.SH,7.52848530391715e-08
600761.SH,7.286848590376423e-07
600763.SH,6.768902472291717e-08
600764.SH,0.0002682932657455082
600765.SH,0.00030821990387929675
600768.SH,6.495663345765208e-05
600769.SH,0.00010349320173093655
600770.SH,0.0004762092705134265
600771.SH,1.2700149289583717e-05
600773.SH,3.1088853155310595e-08
600774.SH,2.3994423120619282e-05
600775.SH,0.0003792668430662288
600776.SH,0.004591085691290291
600778.SH,1.9911790179551755e-07
600779.SH,0.0002206035158884753
600780.SH,5.012599402648186e-06
600782.SH,2.769634692338491e-07
600783.SH,0.00014802261323803263
600784.SH,6.346078564087822e-05
600785.SH,1.8559017954718868e-07
600787.SH,2.989412608745526e-07
600789.SH,0.00015570193924874164
600790.SH,1.106685694937542e-05
600791.SH,4.003305679819631e-07
600792.SH,4.6080858052611566e-07
600793.SH,3.602730621614158e-07
600794.SH,0.0003625407070896896
600795.SH,0.0006560857123993348
600796.SH,0.00047759298385089446
600797.SH,0.0004409500888593754
600798.SH,0.00019210882720121445
600800.SH,0.0009804121758494235
600801.SH,5.029919465371219e-05
600802.SH,0.00012893064897863342
600803.SH,2.672480470441589e-07
600805.SH,0.00022490954890079244
600807.SH,6.040850906567025e-07
600808.SH,8.886926414108163e-07
600809.SH,3.8472602306313106e-07
600810.SH,6.781922022910119e-05
600811.SH,7.225013769369884e-08
600812.SH,3.3705642581944554e-07
600814.SH,6.687713102814172e-05
600815.SH,1.9616825823698548e-05
600816.SH,0.00021940595034170566
600817.SH,1.4559375292758178e-06
600818.SH,0.00019688692882457998
600819.SH,0.0005583168758062926
600820.SH,1.0260662060306624e-06
600821.SH,9.170622345120436e-08
600822.SH,0.00014598547853769377
600824.SH,1.2414186827913377e-06
600825.SH,6.518070382499191e-07
600826.SH,2.1866676574484856e-07
600827.SH,1.7743219396661029e-06
600828.SH,0.0006185656472370003
600829.SH,0.00017836391278291302
600830.SH,5.1615273215844185e-08
600833.SH,3.236395938860588e-07
600834.SH,2.5457044182350755e-06
600835.SH,3.564260417559285e-07
600838.SH,2.9467309678028626e-07
600839.SH,0.0006314212759665548
600841.SH,8.796855568913221e-08
600843.SH,0.0011744760220950621
600844.SH,0.00045305084057769196
600845.SH,6.652026320670438e-07
600846.SH,9.438638034180739e-05
600848.SH,1.9396919352539134e-07
600850.SH,1.2450132371732619e-06
600851.SH,2.5519806606067735e-07
600853.SH,1.2927517989735217e-07
600854.SH,1.9785772165349946e-07
600855.SH,2.9653017167948092e-06
600858.SH,4.308695948215679e-07
600859.SH,1.8654829495548812e-07
600860.SH,1.4951187233067332e-06
600861.SH,2.8797293813749655e-07
600862.SH,0.0007426092163781409
600863.SH,0.0006699622824993192
600864.SH,1.5248392859137708e-07
600866.SH,4.499047503878919e-05
600868.SH,0.0017154214289447165
600869.SH,0.001174011102797681
600871.SH,6.728884769731907e-08
600872.SH,0.000503881106747634
600873.SH,3.215081715459564e-07
600874.SH,0.001160634337037114
600875.SH,0.0005756596366822465
600876.SH,0.00011957033314714459
600877.SH,6.156469824559505e-07
600879.SH,1.579154606550727e-07
600880.SH,2.1994070190409535e-05
600881.SH,3.2381914363893266e-08
600882.SH,0.00018921503954965433
600883.SH,0.0005708754497443221
600884.SH,8.716423731811381e-08
600885.SH,1.9391496595963516e-07
600886.SH,0.0010762132289676716
600887.SH,0.000522801781733757
600888.SH,0.000212179268299773
600889.SH,8.26451626140661e-08
600892.SH,0.00017776943674235274
600893.SH,1.307007850655792e-07
600894.SH,0.0010952670483384817
600895.SH,3.5380434825710326e-06
600897.SH,1.2779737404851656e-07
600900.SH,1.2454904996094917e-07
600903.SH,0.0008339283118898393
600905.SH,0.0006844779924289715
600916.SH,0.0008640185835127115
600917.SH,1.1302903828100124e-06
600929.SH,6.575378817553931e-07
600933.SH,0.0003240724526290062
600935.SH,3.1570777890578795e-06
600936.SH,0.00028711241216265623
600938.SH,0.0011501729605397557
600939.SH,2.265591442353941e-07
600941.SH,1.2796371997638116e-07
600955.SH,0.0005406863338206902
600956.SH,0.0002957258247396637
600959.SH,0.0014407408224988635
600960.SH,1.8611053207230754e-07
600961.SH,0.0006778969141970173
600962.SH,1.1367398731977383e-07
600963.SH,0.00021486170407489322
600965.SH,1.050252114676016e-06
600966.SH,6.295971980679176e-07
600967.SH,1.9603217222296166e-07
600968.SH,0.000153283025954968
600969.SH,0.0010576611629228303
600970.SH,0.001279139397929046
600971.SH,0.0007403651635541369
600973.SH,0.000210761757541444
600975.SH,0.0006459998010627987
600976.SH,0.0006242184436609967
600977.SH,0.0009329089080752477
600979.SH,0.0010584263450364871
600980.SH,0.0008812155104867933
600981.SH,1.8206892034950693e-07
600982.SH,9.59655170830565e-07
600983.SH,3.807220689356606e-07
600984.SH,0.00018172036285017971
600985.SH,6.067822589836548e-05
600986.SH,7.420537059575702e-07
600987.SH,1.7950031264594301e-06
600988.SH,1.1868401295000571e-07
600989.SH,8.976247671032167e-08
600990.SH,0.000739180018370019
600992.SH,3.0303293249215635e-07
600993.SH,1.3112599798141395e-07
600995.SH,0.0011014925292976777
600996.SH,1.190705035555153e-06
600997.SH,0.0014122364399033656
600998.SH,2.80688711393634e-06
601000.SH,1.4373096555145843e-07
601001.SH,0.0002294453708764706
601002.SH,8.703576268937606e-08
601003.SH,9.812540104728669e-05
601005.SH,5.776579230294187e-05
601006.SH,0.0007281047380948536
601007.SH,3.8262192773030775e-07
601008.SH,0.00019420019452501603
601010.SH,4.374780483587349e-07
601011.SH,0.00013115891440189972
601012.SH,0.0010566030197977111
601015.SH,2.4065116726241644e-07
601016.SH,3.984824888580274e-07
601018.SH,1.7088976367122721e-07
601019.SH,0.0018546341686025167
601020.SH,0.0003328044613395502
601021.SH,1.3939311276278876e-07
601028.SH,0.0003696268046976353
601038.SH,3.0661447694844743e-06
601058.SH,7.048665579984729e-06
601068.SH,7.489957114499351e-06
601069.SH,0.00021352094355926645
601086.SH,4.5470592253706496e-05
601088.SH,7.393498405076855e-08
601098.SH,0.000685741626028057
601100.SH,2.0207127215023208e-07
601101.SH,0.0005451646331789248
601106.SH,1.8201145443941733e-06
601107.SH,0.0019750326482995406
601111.SH,9.774677960092575e-08
601113.SH,0.00016775058732536704
601116.SH,5.493917487545419e-07
601117.SH,6.500564745712442e-05
601118.SH,0.0013559557847102467
601126.SH,6.162290086220682e-08
601127.SH,0.00013730666577568793
601137.SH,7.67510299709013e-05
601138.SH,4.68879686521716e-08
601139.SH,0.0002906301921201153
601155.SH,5.479335180959164e-08
601156.SH,0.0010263781400125856
601158.SH,9.045770236261142e-08
601163.SH,0.001172052189655
601168.SH,8.466168690180885e-06
601177.SH,0.00014306494449427802
601179.SH,5.577635890091972e-08
601186.SH,8.140801981260754e-07
601188.SH,5.779947452174025e-07
601199.SH,7.4054270840573e-05
601200.SH,6.345067773665338e-07
601208.SH,0.00013966279092296742
601212.SH,0.000561031823998438
601216.SH,0.00047913321138812485
601218.SH,0.0005470275520601696
601222.SH,3.291766100216879e-07
601225.SH,0.0008836699789069726
601226.SH,0.0007654380756407411
601228.SH,7.986037436175667e-07
601231.SH,1.1586522397794178e-06
601233.SH,0.00018329016525906301
601238.SH,0.00030956935994853364
601279.SH,0.0005118824405215063
601311.SH,8.490011563333884e-07
601326.SH,1.4503969574597682e-07
601330.SH,0.0004286296498798347
601333.SH,1.0243998136262695e-07
601339.SH,2.030117172198674e-05
601360.SH,0.00042505281621059443
601366.SH,2.7691701164561717e-07
601368.SH,1.03694021919702e-06
601369.SH,7.063285781553649e-07
601388.SH,1.3350033854261957e-06
601390.SH,4.952661623157291e-07
601399.SH,0.001059399555818117
601500.SH,0.0005060332743375554
601512.SH,0.00012077869096905556
601515.SH,3.1519066882071864e-07
601518.SH,6.319014542279948e-08
601519.SH,0.00020513215291637925
601566.SH,0.00012914354081696664
601567.SH,0.00020174268055920847
601568.SH,0.0005726523229498068
601588.SH,0.00030664427127326884
601595.SH,0.00019412041531468742
601598.SH,0.0003438911128433639
601599.SH,0.0001437738613994856
601600.SH,0.00018876544632226026
601606.SH,2.2525921958765135e-06
601607.SH,5.853249094182985e-06
601608.SH,0.0005700327131619632
601609.SH,0.0021143038354704455
601611.SH,3.288955680756595e-07
601615.SH,1.1731469237051985e-05
601616.SH,0.0003311956947627078
601618.SH,4.2370093417492645e-07
601619.SH,0.0003445573926373778
601633.SH,8.206145618023117e-07
601636.SH,0.00038595935808646647
601666.SH,0.00045588943649674897
601668.SH,1.1153331811571152e-06
601669.SH,3.148565615048306e-05
601678.SH,2.4934778948915265e-07
601686.SH,4.197445798916344e-07
601689.SH,2.890850213446093e-06
601698.SH,0.00032921971393854696
601699.SH,0.0010778502542876027
601700.SH,0.00014676026039456684
601702.SH,0.00022959456144589863
601717.SH,0.00018719074295475067
601718.SH,9.347427392002271e-08
601727.SH,1.8083489526903677e-06
601728.SH,3.0695943865780546e-06
601766.SH,3.77194454097641e-08
601777.SH,1.6668617482405545e-08
601778.SH,0.0012187303629698444
601789.SH,7.508538869064323e-05
601798.SH,0.0002174484888425734
601799.SH,2.0724356999170343e-08
601800.SH,2.2088615028557545e-06
601801.SH,0.0005811987466467328
601808.SH,0.00038844240870116044
601811.SH,0.001079588090964383
601816.SH,2.251073901501161e-08
601827.SH,5.93088251453841e-07
601828.SH,0.0007263521393418337
601857.SH,0.0007490352031171322
601858.SH,0.000577795966272172
601865.SH,0.00024027432420766984
601866.SH,1.834503690573672e-05
601868.SH,0.00043161265552524335
601869.SH,0.00014820444332929778
601872.SH,0.0011290127868240588
601877.SH,0.0007574135839810423
601880.SH,8.921326623689032e-07
601882.SH,2.0880343302734468e-06
601886.SH,0.0008287932589997097
601888.SH,1.1528552855978797e-07
601890.SH,0.00015515022785949348
601898.SH,0.0014207734765942376
601899.SH,7.614839094421479e-07
601900.SH,4.8758977993150714e-05
601908.SH,7.545742747378429e-07
601918.SH,0.00030277203612047194
601919.SH,0.0006718001900783788
601921.SH,0.00044962776755719675
601928.SH,0.0013234750868840756
601929.SH,3.949253835013643e-07
601933.SH,4.533032264328431e-05
601949.SH,0.0006989292165419541
601952.SH,4.088490928627462e-06
601956.SH,4.3587557748812095e-07
601958.SH,1.445402555538263e-07
601965.SH,2.4856934830408867e-07
601966.SH,0.0007580211353504497
601968.SH,6.381711964667523e-05
601969.SH,0.0002761818914429204
601975.SH,6.299441015093857e-06
601985.SH,5.997652412568463e-07
601989.SH,6.029663561115606e-07
601991.SH,0.00012933457691498992
601992.SH,0.0007668060330658956
601996.SH,0.0005945729608393264
601999.SH,0.00017564143578376246
603000.SH,0.000257834055292842
603002.SH,5.535941000627436e-08
603003.SH,1.069435537321716e-07
603005.SH,5.208202691673847e-08
603006.SH,0.0005947096839569888
603008.SH,0.00030707346923852444
603009.SH,0.00026448761921434515
603010.SH,0.0004192901423146272
603011.SH,0.0003037760001801927
603012.SH,2.9297974007241056e-05
603013.SH,0.0012460895392384943
603015.SH,8.182839160495234e-05
603017.SH,0.0003254549162365638
603018.SH,2.360175660738626e-07
603019.SH,0.00017014052734456252
603020.SH,3.6259418558459637e-07
603021.SH,0.000979318604434219
603022.SH,5.9612042211919865e-06
603025.SH,9.730604325537912e-05
603026.SH,2.32076948827015e-06
603027.SH,1.7047305818547705e-07
603028.SH,0.0005958830126181612
603029.SH,5.089857075167229e-09
603031.SH,1.1468273850112471e-07
603032.SH,1.0982237891027431e-06
603033.SH,2.321698498112932e-06
603035.SH,3.996178347943419e-07
603037.SH,7.67886240491342e-06
603038.SH,0.0005184976345749442
603039.SH,0.0013264091987166538
603040.SH,0.00027575663011275103
603041.SH,0.0024753699195509443
603042.SH,2.161186927285718e-07
603043.SH,2.2077360503489126e-07
603045.SH,0.0003550274243119595
603048.SH,0.0004133096479736888
603051.SH,0.00019990804088500626
603053.SH,0.00013576826676615255
603055.SH,2.8363472081767307e-07
603056.SH,8.475015646163904e-07
603058.SH,1.3580854552780733e-05
603060.SH,7.686255659276821e-05
603063.SH,6.195219491810918e-08
603066.SH,2.8751547770013565e-05
603067.SH,0.00011596382477793989
603068.SH,1.0137149860909653e-07
603069.SH,2.491911644638123e-07
603070.SH,2.9618573519500283e-08
603076.SH,0.00025096919873045074
603077.SH,7.429587330427889e-05
603078.SH,0.0001512778139124162
603079.SH,1.8783381778400304e-07
603080.SH,1.4958802492867674e-06
603081.SH,0.0004970915535356034
603083.SH,0.00020233997120440274
603085.SH,0.0004185907812764478
603087.SH,0.0006609083961840286
603088.SH,4.4544449826276106e-07
603089.SH,0.00017360533176876395
603090.SH,0.0007075037487973344
603095.SH,0.00025123400618696996
603096.SH,0.000418716643862652
603097.SH,0.00020862664931346612
603098.SH,0.00012641375787844373
603099.SH,0.00011250547644819385
603100.SH,4.7070754883671054e-07
